,03/15/1962,01:14,"Adak, Alaska",Flying Tiger Line,7816,"Cold Bay, AK - Adak, AK",Lockheed 1049H Super Constellation,7,1
,03/20/1962,20:30,Algeria,Military - French Air Force,,Ouargla - Boufarik,Nord 2501 Noratlas,11,11
,03/27/1962,17:45,"Santiago de Cuba, Cuba",Cubana de Aviacion,,Santiago de Cuba - Havana,Ilyushin IL-14,22,22
,04/06/1962,15:00,"Near Villavicencio, Colombia",Military - Colombian Air Force,,Bogota - Araracuara - Villavicencio,Douglas C-47,31,31
,04/19/1962,,Near Hong Kong,Military - U.S. Air Force,,Hong Kong - Formosa,Douglas C-47,16,15
,04/22/1962,10:45,"Serrania del Baudo, Colombia",AVISPA,,Bahia Solano - Quibdo,Douglas C-47A-1,40,40
,05/06/1962,13:29,"	St. Boniface Down, England",Channel Airways,,"Jersey, Channel Islands - Portsmouth, England",Douglas C-47A,18,12
,05/08/1962,,"Near Mong Pa Liao, Burma",Military - Union of Burma Air Force,,Tachilek - Mandalay,Douglas C-47,32,32
,05/09/1962,19:30,"Vitoria, Brazil",Cruzeiro,,Rio de Janerio - Vitoria,Convair CV-240-0,25,23
,05/12/1962,10:55,"Godthaab, Greenland",East Provincial Airways,,Sondre Stromfjord - Godthab,Consolidated Catalina,21,15
,05/15/1962,,"Near Cairo, Egypt",United Arab Airlines,,"Cairo, Egypt  - Beirut, Lebanon",Douglas DC-3,3,3
,05/17/1962,,"Near Nairobi, Kenya",Military - U.S. Air Force,,Tripoli - Nairobi,Lockheed C-130A Hercules,13,13
,05/22/1962,11:40,"Near Markt Schwaben, West Germany",Military - U.S. Navy,,,Lockheed C121J,26,26
,05/22/1962,21:21,"Near Unionville, Missouri",Continental Airlines,11,"Chicago - Kansas City, MO",Boeing B-707-124,45,45
,05/24/1962,18:53,"Bitter, Russia",Aeroflot,56,Bitter - Moscow,Li-2,21,20
,06/03/1962,12:35,"Villeneuve-le-Roi, Val-de-Marne, France",Air France,7,Paris - New York City,Boeing B-707-328,132,130
,06/04/1962,05:33,"Sofia, Bulgaria",Aeroflot,,Sofia - Moscow,Tupolev Tu-104B,5,5
,06/22/1962,04:01,"Basse-Terre, Guadaloupe, West Indies",Air France,117,Paris - Pointe-a Pitre - Santaigo,Boeing B-707-328,112,112
,06/28/1962,,"Near Adler, Russia",Aeroflot,,Lvov - Sochi,Antonov AN-10A,81,81
,06/30/1962,20:53,"Near Krasnoyarsk, USSR",Aeroflot,902,Irkutsk - Omsk,Tupolev TU-104A,84,84
,07/06/1962,12:15,"Near Tashkent, Uzbekistan, USSR",Aeroflot,40,Bukhara - Tashkent,Ilyushin IL-14,38,11
,07/07/1962,00:10,"Near Junnar, Maharashtra, India",Alitalia,771,Bangkok - Bombay,McDonnell Douglas DC-8-43,94,94
,07/09/1962,23:42,"Off Brindisi, Italy",Trans Mediterranean Airways,,,Douglas DC-4,6,6
,07/15/1962,,"Near Lahore, Pakistan",Indian Airlines,,"Kabul  - Amritsar, India",Douglas C-47A,3,1
,07/16/1962,,"Near Loheshyphn, India",Kalinga Airlines,,Jorhat - Jorhat,Douglas C-47,9,9
,07/19/1962,15:45,"Near Bangkok, Thailand",United Arab Airlines,869,Hong Kong - Bangkok,de Havilland Comet 4C,26,26
,07/22/1962,23:19,"Honolulu, Hawaii",Canadian Pacific Air Lines,323,"Honolulu - Nadi, Fiji",Bristol Britannia 314,40,27
,07/28/1962,15:41,"Sochi, Russia",Aeroflot,415,Lviv - Simferopol - Sochi,Antonov An-10A,81,81
,07/30/1962,,"Coulommiers, France",Air France,,Training,Douglas DC-3,8,4
,08/01/1962,13:15,"Near Kathmandu, Nepal",Royal Nepal Airlines,,Katmandu - New Deli,Douglas DC-3,10,10
,08/20/1962,22:08,"Rio de Janeiro, Brazil",Panair do Brazil,,Rio de Janeiro - Lisbon,McDonnell Douglas DC-8-33,105,15
,08/23/1962,15:57,"Barrancabermeja, Colombia",Taxader Airlines,,Berranca Bermeja - Bucaramanga,Douglas DC-3,32,20
,08/24/1962,,"Cerro Puena Paz, Peru",Faucett,,,Douglas DC-3,9,9
,09/03/1962,16:55,"Yanoyaki, Japan",Military - Japan Maritime Self Defense Force,,,Lockheed P2V-7,12,12
,09/03/1962,04:52,"Near Khabarovsk, USSR",Aeroflot,3,Khabarovk - Petropavlovsk,Tupolev TU-104A,86,86
,09/04/1962,21:00,"Near Lake Milton, Ohio",Private - Ashland Oil Company,,Buffalo - Ashland,Lockheed 18 Lodestar,13,13
,09/10/1962,09:10,"Brno, Czechoslovakia",Ceskoslovenske Aerolinie,,Bratislava - Brno,Avia 14,34,11
,09/10/1962,11:05,"Near Milan, Washington",Military - U.S. Air Force,,Ellsworth AFB - Fairchild AFB,Boeing KC-135A,44,44
,09/10/1962,11:05,"Near Alcoche, Bolivia",Aerolineas Abaroa,,Caranavi - Rurrenabaque,Douglas C-47A,4,4
,09/18/1962,06:32,"Yakut, Russia",Aeroflot,213,Chersky - Bilibino,Aeroflot,32,32
,09/21/1962,,"Sela Pass, India",Kalinga Airlines,,,Douglas C-47A,8,8
,09/23/1962,21:00,North Atlantic Ocean,Flying Tiger Line,923,"Gander, Newfoundland - Frankfurt, Germany",Lockheed 1049H-82 Super Constellation,76,28
,10/10/1962,08:57,"Brno, Czechoslovakia",Czechoslovak Airlinex,306,Bratislava - Brno,Avia 14,42,13
,10/10/1962,18:30,"Bagotville, Quebec, Canada",Trans Canada Air Lines,,Sept-Îles- Bagotville,Vickers 757 Viscount,19,2
,10/12/1962,,"Near Carmona, Spain",Iberia Airlines,,Madrid - Barcelona - Valencia - Seville,Convair CV-440 -62,18,18
,10/12/1962,,"Manila, Philippines",Philippine Air Lines,,Training,Fokker F-27 Friendship 100,3,3
,10/19/1962,20:52,"Windsor Locks, Connecticut",Allegheny Airlines,928,"Washington D.C. - Providence, RI",Convair CV-340/440,52,1
,10/25/1962,10:33,"Near Moscow, Russia",Aeroflot,,Maintenance flight,Tupolev TU-104B,11,11
,11/10/1962,14:37,"Near Tourane, South Vietnam",Air Vietnam (South Vietnam),,Hue - Da Nang,Douglas DC-3,27,27
,11/19/1962,,"Near Nagoya, Japan",All Nippon Airways,,Training,Vickers 828 Viscount,4,4
,11/23/1962,,Sao Tomé & Principe,Military - Portuguese Air Force,,,Douglas C-54D,37,23
,11/23/1962,14:10,"Le Bourget, France",Malev Hungarian Airlines,355,Frankfurt - Paris,Ilyushin IL-18D,21,21
,11/23/1962,12:24,"Ellicott City, Maryland",United Air Lines,297,Newark - Washington D.C.,Vickers Viscount 745D,18,18
,11/26/1962,12:09,"Paraibuna, Brazil",VASP / Private,,Sao Paulo - Rio de Janeiro,Saab Scandia / Cessna 310,26,26
,11/27/1962,03:40,"Lima, Peru",Varig,810,Porto Alegre - Lima,Boeing B-707-441,97,97
,11/30/1962,21:45,"New York, New York",Eastern Air Lines,512,Charlotte - New York City,Douglas DC-7B,51,25
,12/06/1962,17:00,"Barrancabermeja, Colombia",Taxader Airlines,209,Bucaramanga - Barrancabermeja,Douglas C-47,26,24
,12/14/1962,02:19,"Near Manaus, Brazil",Panair do Brasil,,Belem - Manaus,Lockheed 049-46-21 Constellation,50,50
,12/14/1962,22:12,"Burbank, California",Flying Tiger Line,183,Chicago - Burbank,Lockheed 1049H Super Constellation,5,5
,12/19/1962,19:30,"Warsaw, Poland",LOT Polish Airlines,,Berlin - Warsaw,Vickers Viscount 804,33,33
,12/20/1962,,"Kadena AB, Okinawa",Military - U.S. Air Force,,,KB-50,12,12
,12/22/1962,01:00,"Near Brasilia, Brazil",Varig,,Rio de Janeiro - Brasilia,Convair CV-240-2,40,1
,12/28/1962,10:55,"Rotterdam, The Netherlands",Carvair ATL-98,,"Southend, England - Rotterdam, The Netherlands",Channel Air Bridge,18,1
,12/29/1962,01:11,"Monte Renoso, Corsica, France",Air Nautic,,Bastia - Ajaccio,Boeing B307-1 Stratoliner,25,25
,01/14/1963,08:41," Tazovskoye, Russia",Aeroflot,,Tazovskoye - Salekhard,Lisunov LI-2,25,12
,01/15/1963,16:12,"Sao Paulo, Brazil",Cruzeiro,403,Rio de Janeiro - São Paulo,Convair CV-240-0,45,6
,01/17/1963,15:53,"Great Salt Lake, Utah",West Coast Airlines,703,Training,Fairchild F-27,3,3
,01/26/1963,,"Kotzebue, Alaska",Skyvan Airways,,Kotzebue - Cape Lisburne,Curtiss C-46F,2,1
,01/29/1963,22:44,"Kansas City, Missouri",Continental Airlines,290,"Midland, TX - Kansas City, MO",Vickers Viscount 812,8,8
,01/30/1963,02:00,"Off Patuxent River, Maryland",Military - U.S. Navy,,Training,Lockheed P-3A Orion,14,14
,02/01/1963,17:15,"Ankara, Turkey",Middle East Airlines / Military - Turkish Air ForceC-47,265,Nicosia - Ankara,Vickers Viscount 754D / Douglas C-47,17,17
,02/03/1963,12:07,"San Francisco, California",Slick Airways,40,Norfolk - Dallas - China Lake,Lockheed 1049H Super Constellation,8,4
,02/08/1963,17:37,"Syktyvkar ,Russia",Aeroflot,,Training,Antonov An-10A,7,7
,02/12/1963,13:48,"Near Miami, Florida",Northwest Orient Airlines,705,Miami - Chicago,Boeing B-720-051B,43,43
,02/28/1963,21:29,"Boston, Massachusetts",Eastern Air Lines,,,Douglas DC-7,26,0
,03/02/1963,10:02,"Near Davao City, Philippines",Philippine Air Lines,984,Cotabato - Davao,Douglas DC-3,27,27
,03/05/1963,19:35,"Ashgabat, Turkmenistan",Aeroflot,191,Krasnovodsk - Ashgabat,Ilyushin IL-18V,54,12
,03/05/1963,18:20,"Camden, Tennesee",Private,-,Kansas City - Dyersburg - Nashville,Piper PA-24-250 Comanche,4,4
,03/15/1963,13:55,"Near Tacora, Volcano, Peru",Lloyd Aereo Boliviano,915,Arica - La Paz,Douglas DC-6B,39,39
,03/15/1963,05:40,"Near Karai, Iran",Middle East Airlines,,Tehran - Beirut,Avro 685 York C1,4,4
,03/20/1963,03:23,"Monte Matto, Italy",Saudi Arabian Royal Flight,,Geneva - Nice,de Havilland Comet 4C,18,18
,03/23/1963,11:00,"Misaki Mountain, Japan",Military - Japan Air Self Defense Force,,,H-21B,10,10
,03/30/1963,18:37,"Near Sora, Italy",Itavia,703,Pescara - Rome,Douglas DC-3,11,11
,04/04/1963,04:30,"Tatarstan, Russia",Aeroflot,25,Moscow - :	Krasnoyarsk,Ilyushin IL-18,67,67
,04/14/1963,12:18,"Oslo, Norway",Icelandair,,Copenhagen - Oslo,Vickers Viscount 759D,12,12
,05/03/1963,19:40,"Sao Paulo, Brazil",Cruzeiro,,Sao Paulo - Rio de Janeiro,Convair CV-340-59,50,37
,05/03/1963,14:27,"Near Buca, Cameroon",Air Afrique,,Douala - Lagos,Douglas DC-6B,55,55
,05/12/1963,,"Near Ayayda, Egypt",United Arab Airlines,,Cairo - Alexandria,Douglas DC-3,34,34
,06/03/1963,10:16,"Pacific Ocean, 116 miles WSW of Annette Island, Alaska",Northwest Orient Airlines,293,McChord AFB - Elmendorf AFB,Douglas DC-7CF,101,101
,06/03/1963,11:30,"Pathankot, India",Indian Airlines,,Amritsar - Srinagar,Douglas C-47,29,29
,06/10/1963,,"Mt. Kaolokung, Burma",Union of Burma Airways,,Rangoon - Putao,Douglas DC-3,20,20
,06/16/1963,15:00,"Near Aysen, Chile",Military - Chilean Air Force,,Coihaique - Pueto Aysén,Douglas C-47A,20,19
,06/16/1963,,"Bekkessamson, Hungary",Tarom,,Munchen - Constanta,VEB 14P,31,31
,06/23/1963,12:00,"Near Augustdorf, West Germany",Military - Royal Belgian Air Force,,Brussels - Gütersloh,Fairchild C-119,47,38
,07/01/1963,,"Passo Fundo, Brazil",Varig,,Carazinbo - Passo Fundo,Douglas DC-3,18,15
,07/02/1963,15:49,"Rochester, New York",Mohawk Airlines,112,Rochester - Newark,Martin 404,43,7
,07/03/1963,09:09,"Mt. Ngatamahinerua, New Zealand",New Zealand National Airways,441,Auckland - Whenuapai - Tauranga,Douglas DC-3,23,23
,07/13/1963,05:06,"Near Irkutsk, Russia",Aeroflot,12,Moscow - Irkutsk,Tupolev TU-104B,32,32
,07/15/1963,,"Farafangana, Madagascar",Air Madagascar,,,Douglas C-47,12,6
,07/17/1963,,"Pak Tha, Laos",Air America,,,Curtiss C-46F,6,6
,07/27/1963,01:50,"Off Bandra, Maharashtra, India",United Arab Airlines,869,Bangkok - Bombay,de Havilland Comet 4C,63,63
,08/04/1963,,"Ibicaré, Brazil",Sadai,,Joaçaba - Videira,Douglas DC-3,10,10
,08/12/1963,14:19,"Lyon, France",Air Inter,2611,Lille - Lyon,Vickers Viscount 708,20,20
,08/14/1963,15:00,"Near Great Falls, Montana",American Air  Export & Import Co.,1814,,Curtiss C-46F-1-CU,2,1
,08/17/1963,14:11,"Hachijo-Jima Island, Japan",Fujita Koku Kabushki Kai,,Hachijo-jima - Tokyo,de Havilland DH-114 Heron,19,19
,08/21/1963,12:15,"Near Leningrad , Russia",Aeroflot,,Tallinn - Moscow,Tupolev Tu-124,52,0
,08/24/1963,10:53,"Near Kutaisa, Russia",Aeroflot,663,Kutaisi - 	Sukhumi,Ilyushin Il-14P,32,32
,08/28/1963,12:30,"Off Miami, Florida",Military - U.S. Air Force / Military -  U.S. Air Force,,,Boeing KC-135A / Boeing KC-135A,11,11
,09/02/1963,,Northeast Laos,,,,Curtiss C-46 Commando,16,15
,09/04/1963,06:22,"Durrenasch, Aargau, Switzerland",Swissair,306,Zurich - Geneva,Sud-Aviation Caravelle III,80,80
,09/11/1963,04:00,"Near Patti, India",Indian Airlines,,Madras - Nagpur - Delhi.,Vickers Viscount 768D,18,18
,09/12/1963,00:30,"Perpignan, France",Air Nautic,,London - Perpignan,Vickers Viking 1B,40,40
,09/22/1963,,"Off Dover, Deleware",Military - U.S. Air Force,,"Dover AFB - Lajes, Azores",Douglas C-133A,10,10
,10/09/1963,,"Near Marseilles, France",Aeronaves de Panama,,"Marseilles, France - Dhah, Saudi Arabia",Douglas C-74,6,6
,10/14/1963,11:33,"Jamaica, New York",New York Airways,600,Idlewild - Newark,Boeing Vetrol 107 II helicopter,6,6
,10/18/1963,,"Near Aswan, Egypt",Military - Soviet Air Force,,Cairo - Aswan,Antonov AN-12,31,31
,10/20/1963,,"Hayes Island, Russia",Aeroflot,,Survey flight,Ilyushin IL-14,7,7
,10/22/1963,10:40,"Near Tisbury, England",British Aircraft Corporation,,Test flight,BAC One-Eleven 200AB,7,7
,11/08/1963,17:59,"Mariehamn, Aaland Island, Finland",Finnair,217,Turku - Mariehamn,Douglas DC-3,24,22
,11/29/1963,18:33,"Ste. Therese de Blainville, Canada",Trans Canada Air Lines,831,Montreal - Toronto,McDonnell Douglas DC-8F-54F,118,118
,12/07/1963,19:19,"Near Nederland, Colorado",Zantop Air Transport,,Lowery AFB - Ogden Hill AFB,Curtis C-46A-20-CU,3,3
,12/08/1963,20:59,"Elkton, Maryland",Pan American World Airways,214,Washington - Baltimore - Philadelphia,Boeing B-707-121,81,81
,12/12/1963,14:45,"Gazni, Afghanistan",Trans Mediterranean Airways,,Kawait - Kabul,Douglas C-54A,3,3
,12/15/1963,,"Cairo, Egypt",Misrair,,Cairo - Luxor,Vickers 634 Viking 1B,6,6
,12/17/1963,23:41,"Los Angeles, California",Western Airlines,,,Douglas DC-6B,46,0
,01/09/1964,09:50,"Zarate, Argentina",Aerolineas Litoral Argentina,,Rosario - Buenos Aires,Douglas DC-3,30,28
,02/03/1964,20:30,"Near Ankara, Turkey",Turkish Airlines (THY),,Istanbul - Ankara,Douglas C-47A,3,3
,02/03/1964,08:00,"Gainsville, Florida",South Central Airlines,510/3,Gainsville - Jacksonville,Beech D18S,10,10
,02/04/1964,,"Yacuiba, Bolivia",Lloyd Aéreo Boliviano,,Yacuiba - La Paz,Douglas DC-3,29,2
,02/18/1964,15:40,"Banihal Pass, India",Military - Indian Air Force,,Srinagar - Udhampur,Ilyushin IL-14,13,13
,02/21/1964,16:00,"Marawi, Philippines",Philippine Air Lines,946,Cotabato - Malabang - Iligan - Cayagan de Oro,Douglas DC-3,32,31
,02/25/1964,02:06,"Lake Pontchartrain, New Orleans, Louisiana",Eastern Air Lines,304,Mexico City - New Orleans - New York City,McDonnell Douglas DC-8-21,58,58
,02/27/1964,06:15,"Oita, Japan",Fuji Airlines,902,Kagoshima - Oita,Convair CV-240-0,42,20
,02/29/1964,14:44,"Near Innsbruck, Austria",British Eagle International Airlines,802,London - Innsbruck,Bristol Britannia 312,83,83
,03/01/1964,11:29,"Near Zephyr Cove, Nevada",Paradise Airlines,901A,"San Jose, CA - Lake Tahoe",Lockheed 049 Constellation,85,85
,03/04/1964,,"Barrackpore, India",Military - Indian Air Force,,Barrackpore - Bagdogra,Fairchild C-119,22,22
,03/08/1964,23:56,Near Chicago Illinois,Snow Valley Ski Lines,,,Douglas DC-3,30,1
,03/08/1964,18:45,"Bogota, Colombia",Taxi Aereo de Santander,,Pereira - Bogota,Douglas DC-3,28,28
,03/10/1964,08:22,"Boston, Massachutes",Slick Airways - Cargo,12,New York - Winsor Locks - Boston,Douglas DC-4,3,3
,03/12/1964,20:50,"Miles City, Montana",Frontier Airlines,32,Billings - Miles City - Glendive - Sidney,Douglas DC-3C,5,5
,03/20/1964,07:20,"Near Danbury, North Carolina",Commercial Air Taxi,,,Piper PA-23,3,3
,03/28/1964,22:39,"Mt. Vesuvius, Italy",Alitalia,45,Rome - Napoli,Vickers Viscount 785D,45,45
,03/28/1964,06:00,North Pacific Ocean,Private - Facilities Management Co.,,Honolulu - San Francisco,Douglas C-54A-10-DC,9,9
,04/12/1964,,"Hargeisa, Somalia",Aden Airways,,Aden - Hargeisa,Douglas DC-3,15,15
,04/17/1964,15:14,"Elim, Alaska",Wein Alaska Airlines Inc.,,,Cessna 185,2,2
,04/17/1964,19:32,"Dhahran, Saudi Arabia",Middle East Airlines,444,Beirut - Dhahran,Sud Aviation Caravelle 3,49,49
,05/07/1964,06:49,"San Ramon, California",Pacific Air Lines,773,Stockton - San Fransisco,Fairchild F-27A,44,44
,05/08/1964,20:20,"Near Lima, Peru",Fuerza Aérea Argentina,,Buenos Aires - Lima,Douglas C-54,49,46
,05/11/1964,19:20,"Papanga, Philippines",Military - U.S. Air Force,,Travis - Hickam - Clark,Boeing C-135B,84,79
,05/20/1964,10:00,"Sibuco Point ,Philippines",Philippine Air Lines,,Siocon - Zamboanga,de Havilland Canada DHC-3 Otter,11,11
,05/27/1964,15:00,"Itapecerica da Serra, Brazil",VASP,,Training,Douglas C-47-DL (DC-3),3,3
,06/13/1964,,"Jeddah, Saudia Arabia Jeddah, Saudia Arabia",Saudi Arabian Airlines,,Training,Douglas C-47A,2,2
,06/20/1964,17:40,"Taichung, Taiwan",Civil Air Transport,,Taichung - Tainan,Curtiss C-46-CU,57,57
,06/21/1964,04:00,"Off Palma de Mallorca, Spain",TASSA,,Palma de Mallorca - Ibiza,Douglas DC-3,28,1
,07/08/1964,12:10,"Knoxville, Tennessee",United Air Lines,,,Caravelle VIR,53,1
,07/09/1964,18:15,"Parrottsville, Tennesee",United Air Lines,823,Philidelphia - Washington - Knoxville - Huntsville,Vickers Viscount 745D,39,39
,07/16/1964,18:29,"Richmond, Virginia",Eastern Air Lines,,New York City - Richmond - Jacksonville,Douglas DC-7B,76,0
,07/31/1964,16:52,"Near Nashville, Tennesee",Private,-,Batesville - Nashville,Beechcraft 35-B33 Debonair,2,2
,08/22/1964,,"Near Tipuani, Bolivia",Servicios Aéreos Cochabamba,,La Paz - Tipuani,Douglas C-47A-25-DK,4,4
,09/02/1964,21:11,"Island of Sakhalin, Russia",Aeroflot,721,Krasnoyarsk - Yuzhno,Ilyushin IL-18B,87,87
,09/04/1964,19:00,"Near Vaong Nong, Thailand",Military - Royal Thai Air Force,,Khoke Kathiam - Vaong Nong,Douglas C-47,34,28
,09/04/1964,16:34,"Pico da Caledonia, Brazil",VASP,,Vitoria - Rio de Janeiro,Vickers Viscount 710C,39,39
,09/15/1964,17:51,"Near Condoto, Colombia",AVIANCA,,Condoto - Medellin,Douglas C-47A,2,2
,10/02/1964,,"Addis Ababa, Ethiopia",Interocean,,"Dublin, Ireland - Addis Ababa",Lockheed L-749A-79 Constellation,7,1
,10/02/1964,05:45,"Near Trevelez, Granada, Spain",Union des Transportes Aeriens,,Palma de Mallorca - Port Etienne,Douglas DC-6B,80,80
,10/09/1964,20:26,"Near Sibiu, Romania",Tarom,,Timisoara - Bucharest,Ilyushin IL-14,32,32
,10/19/1964,11:35,"Near Belgrade, Yugoslavia",Military - Soviet Air Force,,Moscow - Belgrade,Ilyushin IL-18,33,33
,11/03/1964,11:10,"Branson, Colorado",Mustang Aviati,,,Beechcraft C45G,5,5
,11/15/1964,20:25,"Las Vegas, Nevada",Bonanza Airlines,114,Phoenix - Las Vegas,Fairchild F-27A,29,29
,11/17/1964,18:55,"Off Argentia, Newfoundland, Canada",Military - U.S. Navy,,Training,Lockheed P-3A,10,10
,11/20/1964,21:14,"Angelholm, Sweden",Linjeflyg,,Stockholm - Hultsfred - Halmstad - Ängelholm,Convair CV-440,43,31
,11/23/1964,14:09,"Rome, Italy",Trans World Airlines,800,Rome - Athens,Boeing B-707-331,73,50
,11/29/1964,19:20,"Leopoldville, Democratic Republic of the Congo",Air Congo (BIAS)?,,Stanleyville - Kamina,Douglas DC-4,14,6
,12/08/1964,10:48,"Tripuani, Bolivia",Aerolineas Abaroa,,Tipuani - La Paz,Douglas DC-3,17,17
,12/11/1964,,"Near Da Nang, South Vietnam",Military - Vietnamese Air Force,,,Fairchild C-123,38,38
,12/21/1964,18:40,"Near Kaliba, Philippines",Fleming Airways System Transport,,Kalibo - Manila,Douglas DC-3,39,1
,12/24/1964,00:31,"Near San Francisco, California",Flying Tiger Line,,San Francisco - New York,Lockheed L-1049H Super Constellation,3,3
,12/24/1964,,"Yurimaguas, Peru",SATCO,,,Douglas DC-3,23,1
,12/29/1964,,"Near Turrialba, Costa Rica",Lineas Aéreas Sud Americana,,Guatemala City - Panama City,Curtiss C-46,5,5
,12/30/1964,02:14,"Detroit, Michigan",Zantop Air Transport,,Cleveland - Detroit - Denver,Curtis C-46A,4,4
,01/02/1965,09:57,"Near Darwaza, Russia",Aeroflot,,Darwaza - Ashgabat,Lisunov LI-2,24,24
,01/03/1965,21:03,"Alma-Ata, Kazakhstan",Aeroflot / Kazakhstan,101,Semipalatinsk - Alma-Ata,Ilyushin IL-18B,103,64
,01/16/1965,09:30,"Wichita, Kansas",Military - U.S. Air Force,,,Boeing KC-135A,7,7
,01/22/1965,,Mt. Helmos. Greece,Military - U.S. Air Force,,Aviano - Athens,Douglas C-124C,10,10
,02/06/1965,08:36,"San Jose Volcano, Chile",LAN,107,Santiago - Buenos Aires,Douglas DC-6B,87,87
,02/08/1965,18:26,"Off Jones Beach, New York, New York",Eastern Air Lines,663,New York City - Richmond VA,Douglas DC-7B,84,84
,02/13/1965,04:20,"Miami, Florida",Aerolineas El Salvador,,,Curtiss C-46A,2,2
,02/13/1965,10:22,"Near Shirinbulak, Azerbaijan",Aeroflot,A-3,Yevlakh - Nuha,Ilyushin IL-14P,23,23
,03/02/1965,07:45,"Near Aradan, Russia",Aeroflot,542,,Li-2,31,31
,03/08/1965,10:30,"Libmanan, Philippines",Fairways (Filipinas Orient Airways),43,Manila - Naga,Douglas DC-3,12,10
,03/08/1965,11:35," Kuibyshev , Russia",Aeroflot,513,Kuibyshev - Rostov-on-Don,Tupolev Tu-124V,30,30
,03/17/1965,09:22,"Musquodoboit, Nova Scotia, Canada",Eastern Provincial Airways,102,Halifax - Sidney NS,Handley Page HPR-7 Herald 211,8,8
,03/20/1965,13:13,"Khanty, Russia",Aeroflot,CCCP-46764,Tyumen - Khanty,Antonov AN-24,47,43
,03/22/1965,14:55,"Sugar Loaf Mountain, Colombia",AVIANCA,676,Bogota - Bucaramanga,Douglas C-47,28,28
,03/23/1965,,"Off San Juan, Puerto Rico",Military - Royal Canadian Air Force,,Training exercise,Canadair CP-107 MK-2,16,16
,03/26/1965,,"Lowery Pass, Pakistan",Pakistan International Airlines,,Peshawar - Chitral,Douglas C-47,26,22
,03/31/1965,08:04,"Off Tangier, Morocco",Iberia Airlines,,Malaga - Tangiers,Convair CV-440-62,53,50
,04/10/1965,23:20,"Near Damascus, Syria",Alia Royal Jordanian Airlines,,Beirut  - Amman,Handley Page Dart Herald 207,54,54
,04/14/1965,18:06,"Jersey, Channel Islands, UK",British United Airways,1030X,"Paris - Jersey , Channel Islands",Douglas C-47B,27,26
,04/23/1965,14:23,"Near Seattle, Washington",Aaxico Airlines,1422,"Seattle, WA - Ogden, UT",Douglas DC-6A,5,5
,05/05/1965,21:17,"Tenerife, Canary Islands, Spain Canary Islands",Iberia Airlines,401,Madrid - Tenerife,Lockheed 1049G-55 Super Constellation,49,30
,05/20/1965,23:48,"Cairo, Egypt",Pakistan International Airlines,705,Karachi - Dhahran - Cairo - Geneva - London,Boeing B-720-040B,127,121
,06/15/1965,09:50,"Near Colombus, Georgia",Military - U.S. Army / Military - U.S. Army,,,Bell UH-1D / Bell UH1D (helicopters),18,18
,06/25/1965,01:46,"Near Santa Ana, California",Military - U.S. Air Force,,El Toro -  Honolulu - Okinawa,Boeing C-135A,85,85
,06/28/1965,13:10,"San Francisco, California",Pan American World Airways,,San Francisco - Hawaii,Boeing B-707-321B,153,0
,07/01/1965,05:29,"Kansas City, Missouri",Continental Airlines,12,"Los Angeles - Kansas City, MO",Boeing B-707-124,66,0
,07/06/1965,16:00,"Near Oxford, England",Military -Royal Air Force,,,Handley Page Hastings C Mark 1,41,41
,07/07/1965,01:30,"Cairo, Egypt",Military - Soviet Air Force,,Cairo - Yamen,Antonov AN-12,31,30
,07/08/1965,15:40,"Dog Creek, British Columbia, Canada",Canadian Pacific Air Lines,21,Vancouver - Whitehorse,Douglas DC-6B,52,52
,07/11/1965,22:22,"Off Nantucket, Massachusetts",Military - U.S. Air Force,-,Otis AFB,EC-121H (Super Constellation),19,16
,07/15/1965,17:05,"St. Thomas, Virgin Islands",Virgin Islands Airways,,,de Havilland 106A,12,8
,07/25/1965,07:40,"Near Libacao, Philippines",Military - Philippine Air Force,,Hong Kong - Da Nang,Douglas C-47,37,37
,08/04/1965,23:34,"Panama City, Panama",Rutas Internacionales Peruanes,,Panama City - Miami,Douglas C-54D,7,7
,08/12/1965,11:00,"Near Cuiaba, Brazil",Paraense Transportes Aéreos,,Mato Grosso - Porto Velho,Curtiss C-46A,13,13
,08/16/1965,20:21,"Lake Michigan, near Chicago, Illinois",United Air Lines,389,New York City - Chicago,Boeing B-727-22,30,30
,08/20/1965,13:08,"Jeuk, Belgium",LOT Polish Airlines,,Lille - Wroclaw,Vickers 804 Viscount,4,4
,08/24/1965,10:10,Hong Kong,Military - U.S. Marine Corps,,Hong Kong - Da Nang,Lockheed KC-130F,72,59
,09/04/1965,09:40,"Lake Tustumena, Alaska",Cordova Airlines,,,Aero Commander 680,5,4
,09/11/1965,16:25,"Near La Carlota, Phillipines",Filipinas Orient Airways,60,Cebu - Bacolod,Douglas DC-3A,11,11
,09/14/1965,,"Gore, Ethiopia",Ethiopian Airlines,,Addis Ababa - Gore,Douglas DC-3,17,17
,09/16/1965,,"Quang Ngai, South Vietnam",Air Vietnam (South Vietnam),,Qu?ng Ngãi - Saigon,Douglas DC-3,39,38
,09/16/1965,11:02,"Near Pastaza, Ecuador",TAO,,Coca - Pastaza,Transportes Aéreos Orientales,11,9
,09/17/1965,11:25,"Montserrat, Antigua",Pan American World Airways,292,"Fort de France - Saint Johns, Antigua",Boeing B-707-121B,30,30
,09/27/1965,15:10,"Bao Trai, Vietnam",Air America,,,Beechcraft C-45H,3,3
